group,variant,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_x_m,est_y_m,est_z_m,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,interpretation,status
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,10.911833653327243,0.772052827942496,10.820983240068571,-0.8721018397942149,-1.1017594007166842,4.108209832400686,-0.508721018629709,1.1189824058902815,0.6936473002584824,0.32956240303512924,90.08144795960477,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,11.062435066031155,0.5253974329188755,10.909585996609117,-1.5748847166651148,-0.9370918321918165,4.149095859966091,-1.4957488473758567,1.0106290813745287,67.28391441918737,-0.3843282651290609,179.70361928181586,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,10.671863679043398,0.7928258936085533,10.487938853620538,-0.1238510572537238,-1.9688763044994784,4.154879388536205,0.22876148924902281,0.8503112370021791,0.7484424192346998,0.016956309850452322,90.26110908756462,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,6.322564055784421,0.8553252978118652,3.972487832749494,-4.560610526309206,1.842549398380422,0.6275328083274949,-1.78016136569121,2.105753793628041,-112.3592154562359,-1.5648771798342027,-0.08792985373083519,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,8.987500325528757,0.35098872760650063,-8.835077732139984,0.719416270027029,1.4829038400530514,-4.0625180973214,0.4822806622630835,2.1463717184979725,-106.05571522792786,0.6414372324656672,-114.44605374617376,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,6.623966444152574,0.42531768751309806,-6.28553440656372,-1.4348194193311237,1.5199611544619351,-3.2902111740656372,-1.577562454614637,2.069410511223999,-109.245644137759,1.568688739718043,-59.92634815056845,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,12.728561363384502,0.21385859739318183,12.725825758926756,0.1968680708398174,0.17571595705798693,5.986117127589267,0.3503882202697308,2.140518729642042,-109.11891252673117,4.2064013675237115,113.81648162098776,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,6.0987791099746245,3.7019094849340815,-6.056547364254694,-0.3821825564570353,-0.6060339514766144,-2.6105654736425468,-0.023821825724551066,0.7739396604811318,63.405587353049796,0.33294734093298844,90.27170219507694,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,5.906107416108678,0.8732188547524247,-5.356252656574156,-1.5359887616307244,1.9579072536002107,-2.3035625265657416,-1.0403598878685845,1.2495790723257711,0.8272666087475404,-0.27646865713333424,-90.04336328650427,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,4.2664059716013645,0.9969673117921067,-3.7150828932091207,-1.5522351304191329,1.4110085439122733,-1.1371508289320913,-1.0405223514477637,0.714110085228892,68.06798990802264,-0.1416582770097716,-90.03419962825232,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,0.946584828729802,0.7423589742842469,-0.3486932804242296,0.8499620919155015,0.2280356912306547,0.09651306719575771,0.7184996208371136,0.40228035705793,89.83870146080545,-0.5768949636659071,0.43930315447200624,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,2.894466544724576,0.5582643055928489,0.8199696896236452,0.34598928975079213,2.754247210764871,0.7081996968962364,0.7134598925693425,1.6275424722532723,90.12422484517128,-0.17316925126079336,0.515796759087208,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,4.524042741602455,0.6471885253907849,3.3059699094749817,-1.990706301511369,2.3610620717411823,1.9330596990947497,-1.499907063158686,0.7236106204138588,66.63622268441482,-0.11529064314988709,-90.45465958149855,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,3.861820204870201,0.9704801435865678,2.9220469416028294,0.7593293135100112,2.408052316594822,1.9992204694160283,0.007593292936149811,0.9940805231659484,66.64928706877657,0.041029203031476606,-89.13229486615829,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,3.952555870179591,0.9893119969896482,2.9647995327406917,1.5122261443136886,2.1320960874233297,1.999647995327407,0.45012226124418664,0.9913209609634535,66.81256862930896,-0.010027042594000094,-89.04802389762722,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,5.45371594877863,0.7977219300103667,4.2773079728005925,-0.903849751311836,3.2604769256709076,2.692773079728006,-1.034038497720273,1.0426047690464781,66.74680596347076,-0.31819305506766016,-90.6494323332278,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,8.799107063675498,0.375709265581437,8.763033282481292,-0.49560529600689746,-0.6228227666994046,3.107630332824813,-0.02495605316927448,1.013771772328904,67.25536500733689,0.23528895936990088,89.76448986475886,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,9.431742560172585,0.5002396686865869,9.137252423950892,-2.3313697102036235,0.18193717794761088,3.111372524239509,-1.5033136973112418,1.021819371475923,67.30737312574236,0.36752953853258635,90.2541585733469,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,10.175516424615632,0.6331595782832844,10.11973393011596,-1.0637668760305474,-0.022797472282554132,4.10119733930116,-0.5106376689920723,1.1297720251746228,0.5802571200608116,0.2196351384262408,90.12742435172876,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,10.359006324361493,0.4620558364320994,10.210821702012929,-1.7435160280049988,0.09101680038805515,4.142108217020129,-1.4974351604892555,1.0209101677003274,67.15657913054753,-0.3221268872186073,179.67711054512316,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,9.920509444380226,0.7425803970375602,9.879013606777853,-0.2802176120691363,-0.8620184934336139,4.148790136067778,0.2271978237008687,0.8613798151128378,0.7301505404304992,0.04733981677591524,90.12704900137355,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_normal,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,6.875639316614006,0.8696397160611001,4.564084436525729,-4.868406730490782,1.655948421583231,0.6334487743652573,-1.7832393277330258,2.103887783860069,-112.31700579004878,-1.4277147435299695,-0.0961896357479763,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,8.726437103678755,0.21752786571458346,-8.405022868932344,0.7517665625946857,2.2228679971042276,-4.058217548689323,0.4826041651887601,2.1537713600684842,-106.17694009883851,0.6753030960107125,-114.4966245174022,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,6.522679485401685,0.3138670320943591,-6.096949931119333,-1.3794019363479348,1.862739784485079,-3.2883253293111934,-1.577008279784805,2.0728382975242305,-109.29136037911111,1.6836176508890819,-59.987099826579446,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,13.904604643967684,0.2647821073089095,13.817534089825845,-0.6615100516161598,-1.4057689828556708,5.997034210898258,0.34180443904517105,2.1247038802429055,-109.02924576440272,4.048716491841747,113.78655340999747,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,5.356490523522077,3.392537281252304,-5.337205981007065,-0.44644369951094276,-0.08313283377355818,-2.6033720598100705,-0.02446443715509014,0.7791686716581624,63.69670720502497,0.21399227390012435,90.06767098488702,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,5.895277456977252,0.7400883195719997,-5.261021306534364,-1.478504439114925,2.2113289512085466,-2.3026102130653436,-1.0397850446434265,1.2521132893018545,0.7123366074710062,-0.1899477849428406,-90.06620995766133,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,4.297878911560509,0.8021406799957681,-3.725140165866625,-1.543429486712089,1.4875884184247234,-1.1372514016586663,-1.0404342950106933,0.7148758839740165,67.88323641668227,0.029694571364318436,-90.00806351880561,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,0.8635403660392446,0.6619989895979301,-0.16680826588183068,0.8027862543879105,0.27094500545040145,0.0983319173411817,0.7180278624618377,0.4027094502001275,89.75304195273618,-0.41753832158394094,0.4513645211888792,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,3.0288143123706552,0.5355784046649514,1.3313770729024732,0.11003336280003273,2.7182795823170736,0.7133137707290247,0.7111003332998349,1.6271827959687943,90.2177284466053,-0.05807516726986531,0.4857560475906945,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,4.502396919801082,0.8341623092948143,3.425300737578718,-2.3079985621409893,1.7922152542962255,1.934253007375787,-1.5030799857649821,0.7179221522394093,66.38701485798491,0.04370138326006274,-90.45999176610702,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,3.8370818068893335,1.1234790057055242,3.2161741817180234,0.44782859909122474,2.0442284538298328,2.00216174181718,0.004478285791961947,0.9904422845382985,66.77045626023661,0.2418501213299931,-88.94858613224051,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,3.918813403318675,0.9577379138900437,3.257382830738087,1.1682111484685953,1.8389775139018183,2.002573828307381,0.4466821112857357,0.9883897752282383,66.53786952497182,-0.038804852932880496,-89.2124012224842,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,5.323381449854647,0.826694423339497,4.440006189318746,-1.3027914950341168,2.632008628392879,2.6944000618931874,-1.0380279151574958,1.0363200860736979,66.57493805163585,-0.210522576101155,-90.61738326004011,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,9.724590487871497,0.5037173726224918,9.555004138876688,-0.9533208303769407,-1.536468501863797,3.115550041388767,-0.02953320851297491,1.00463531497726,67.50041979116216,0.11225892642782588,89.74390793591556,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,10.199134871743956,0.4983803059501951,9.738119301877202,-2.8462669483968472,-1.0441020318407546,3.117381193018772,-1.508462669693174,1.0095589793780393,67.37188575840433,0.2661293581213904,90.30619736095773,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,11.098260420769261,0.7739084009856703,10.904737749603743,-1.612032364569882,-1.2881888973127475,4.109047377496037,-0.5161203238774656,1.117118110924321,0.7498017334332805,0.15767485793438796,90.10998845642138,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,11.162903185270807,0.6306466371960533,10.817130817607001,-2.3592551319044475,-1.4261849883828281,4.14817130817607,-1.50359255152825,1.0057381498126186,67.05809962838912,-0.44981140931521385,179.55869747186557,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,10.883077943850942,0.8788901889422869,10.673915272271017,-0.7804029822901598,-1.974813783005125,4.15673915272271,0.22219596999865845,0.8502518622171227,0.8719969510348966,-0.08356668445057529,90.07068193655547,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_bright,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
