image_path,observer_type,camera_name,frame_id,detection_mode,pass,marker_id,area_px2,center_u,center_v,accepted,reason
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0161.png,moving,moving_calib_camera,161,baseline,original,20,2912.0,738.0,50.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0162.png,moving,moving_calib_camera,162,baseline,original,11,11315.5,202.25,525.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0162.png,moving,moving_calib_camera,162,baseline,original,12,7700.0,890.5,474.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0162.png,moving,moving_calib_camera,162,baseline,original,20,3400.5,585.25,98.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0163.png,moving,moving_calib_camera,163,baseline,original,12,9312.0,840.75,535.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0163.png,moving,moving_calib_camera,163,baseline,original,20,3738.0,508.75,124.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0164.png,moving,moving_calib_camera,164,baseline,original,12,11669.0,796.75,610.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0164.png,moving,moving_calib_camera,164,baseline,original,20,4330.0,430.0,153.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0165.png,moving,moving_calib_camera,165,baseline,original,20,4683.5,496.25,147.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0166.png,moving,moving_calib_camera,166,baseline,original,20,5167.5,562.0,142.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0167.png,moving,moving_calib_camera,167,baseline,original,20,5747.0,628.75,140.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0168.png,moving,moving_calib_camera,168,baseline,original,20,6603.0,696.75,141.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0169.png,moving,moving_calib_camera,169,baseline,original,20,7694.5,767.0,145.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0170.png,moving,moving_calib_camera,170,baseline,original,20,9255.0,840.5,153.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0171.png,moving,moving_calib_camera,171,baseline,original,20,11235.0,918.0,167.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0172.png,moving,moving_calib_camera,172,baseline,original,20,13567.0,1032.0,198.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0173.png,moving,moving_calib_camera,173,baseline,original,20,16932.0,1155.0,237.5,True,original_pass
