stage,key,legacy_rows,wizard_rows,legacy_cols,wizard_cols,count_equal,blob_equal,legacy_blob_sha256,wizard_blob_sha256,detail
matches,frame_0004.png|frame_0077.png,42,40,2,2,False,False,e20a0d3b5d32f43fcad4284a33743edc7f2357a68a5cd9eb31916dc8ad95e146,b66d13e660ebd6fbd54f053a45565941a25f247958b27280f136825f9e8cc332,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0078.png,46,46,2,2,True,False,738c341f40f2776558afc37184ff5239da0d80322eedb6c27135f9c1a4ff178f,0c0c77dea1f908d812aed3d717c676a77b6074535aa4db93a7499d096feaf2de,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0079.png,44,44,2,2,True,False,5945d4eaf21348969380e9430767c8921d86a0fe34e91902a8948fe0502e223c,9f214d23caf02848edff22b3bb228c5b5ad8d5a6e6fb8486ff714a5b5ba37708,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0081.png,37,36,2,2,False,False,1d76a781195f0575e7f6568ad5cf8022373b7eb11da0ccd9e3dc69a4e90b415e,48582634319f6445f80b64a77f913abeeddb98c3523e363f5bb76bf11ad3cf74,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0083.png,39,38,2,2,False,False,21893b2841abeb027ea118b319a82c11ae0f2140e6badff8d9f64822f2c1b228,57d69113658555ff69ae4afa792983588983c93e658fa374b0b61938d135cfac,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0104.png,17,16,2,2,False,False,138e41705d0712326bb9d98dc96537e041039b71f31c8f5f8e0e7667a74d79bd,b4f4ba6c46b2372ef46712b93accc1e6a5fd832dbcdeca09170f7b0be8c6c3a1,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0111.png,23,22,2,2,False,False,8526318a514f5def22ae4a78ad3039bc2ce1664fb8261e7f1e58853a1cd0934f,8cbab086ba4423e7db6a30bd584157035cd76a34d461725d60f6f4c2429c238b,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0113.png,20,21,2,2,False,False,bf8ffad30f3cc1765ebcda1ae63cf7f274ddcdfd572463093c66962279145082,1d5c4f41e32fb9dcd344243b12511cd53d3aabf12b96f9f72ffe92749d64602e,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0115.png,30,31,2,2,False,False,25c0a0d61d754a550f3417329581e3dd5db6a8fc9db0d8b8a600751a366e7bc4,559f9c841e506dcfff476de900ae957e757b555285b98629052a12b4b4723c0f,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0116.png,26,25,2,2,False,False,b03640561963420f1793c40b0ec51f12f4e9e32699212305304833f6290605cd,5105ad6ae39bbeed14b3350b42f4503af74d1729e2cd84304cc37d11a80134a3,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0122.png,17,16,2,2,False,False,827988d318f18a7a64adfdf41585cc7b8a91eed5f9359569d827a1aa893a5e66,cd3c33bbc1653aaf5918099bbdaa7105e08debf4fe037b7db829811cb16f3050,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0123.png,23,22,2,2,False,False,36fbf47f2fd137f84cee1af5e2f368dc5223f2954cacc75624e6d6b8c436cf6b,ae02b142b2c828944bf61c39ebfa1db7f0bf0381b329a1efaa259e7815d58c8d,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0124.png,22,23,2,2,False,False,345dea9d6162f92b4e6d6d126a17e228e91c26234307d38c51277a4ea8e101e1,2f2f623eee2c10c00bfff6c0ea9c5d05755f67a2761ae4ab5fbce23a4d2124bf,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0125.png,21,19,2,2,False,False,e730cbd09455209c1b53c547abed242c9152053fb0e8ca559ac18cbc9443998c,3d4ec3ee24aa63172ef081944cc5340982dc6504d7efeb336b9a2b5700784ecf,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0131.png,32,30,2,2,False,False,bf8b3ddf950747208d891d84620b428ea7ee7a2751b3a52fb4ff53d201487d22,6e2e6b6ebbaa082594b29eb0b21e44399aff30f0ff9991352987b0a28f0add6c,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0132.png,30,29,2,2,False,False,3b13c328cd0c6b832331efa92b86b4a1b355e3dd3024de3552a9abc09b16ce11,d13d4af955d0b61f6034161459da2dd25c76fc77b98ece5c88fff8ec29b10680,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0136.png,30,31,2,2,False,False,2f32e9570bd6d7a13ae281a067b5ebf600ed43c3eca38fb23c51230af93f86c3,9b284cf438134d18fab635ada6ad4d7774c197005d92e9a1f5ab3e8a5aa60878,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0138.png,33,32,2,2,False,False,b5ee3fe639539de7e6152e9bc1641d445a41d48db854a2d2be1a9d31b769a729,bf9eedcae308ed4ebde42a5a5294871751659a90b3eb7df30032cfbcbe779633,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0139.png,31,31,2,2,True,False,fcd8cc566747b0c4265d09e27dffe8afa90ab8ea38a14d09de610122e58dc290,a5eaca0c7bc8e3fe99940096314829cb5a26b86cb41bee9bd65ab2c441144a78,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0143.png,26,24,2,2,False,False,9a90f53d3ae825ebbbf58735f7473a0b4266d73c97796bbdbe43b4c8d69305df,57387bfb060d9ddad07dca337125a6ff755cb3f0ebd11328ee2607bec1f8d455,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0147.png,27,26,2,2,False,False,8decad780ef054f9006008a34d49aa966ca76c8b9507ee5fd9579979e008c744,370c0de8cd11fb9ccc1dea16da18d8c1f545836920bce23c5172e8cd43cd36e9,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0148.png,27,26,2,2,False,False,1038bcb2a42f8fb0180b3ab8b97e9ad8f947435b786445e09adc4870f70ce2c2,42485780e45bb5f74410cde70382bb9066bab9533f6106957d4b2537a4f25067,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0152.png,22,21,2,2,False,False,863d9db3f0faec1a26dcad3020a3338a5fdca9392299b60e272747a347c60f2b,b0518cbc7effb89ca83568c089995bfe80e77f338031c48a9ae9795b99b7fc9c,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0154.png,18,18,2,2,True,False,97bb6e951c748dd59f2720819199a31e4f772abea50bee6c1f10fcbb3cae628c,bb2dd786928c416df7090b940ef700cb102cccab2e1ec39cd3cc54a8a29c674d,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0158.png,34,34,2,2,True,False,f1160fa790c3d810da2711721fc0c8e2693a2a668be73fb857f47206c66aeaae,db61189daf1bbaadb385a3564faedd77abb1bd49794ff79f0a6cfd1ddb8d3f1a,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0160.png,25,28,2,2,False,False,6f3dc2ea981cde5a88c7c87eef5815c270334bcca293c9095dd036d187ee6b65,7c1a3aa38ad68a7c2a6b306be23e017a5bfe6e7817ba21be8b88b542eb105cb5,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0161.png,25,27,2,2,False,False,6f3dc2ea981cde5a88c7c87eef5815c270334bcca293c9095dd036d187ee6b65,ffcb6bdf4c65aed8ebc5111958aae17740b93e53deb16bfa6d046ec00eedbeaa,legacy_config=None;wizard_config=None
matches,frame_0004.png|frame_0163.png,27,26,2,2,False,False,ffbff6c90b57758db4c7badd52efa8325a6a095bbfefe94739c4894e4bfe14a6,40f914c74cfc906117836b5b3f356c76423a1f219aa8aceac79382adf5db1128,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0006.png,349,348,2,2,False,False,4e1c23abca287598a8e5f0128140f265ef04abc49fdbc830fb228ce81be42bae,fba7918aca7ba931557743e5a8eb28f8864413cd00aee2a30cf1d7c58ca000c7,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0007.png,262,261,2,2,False,False,90c30c3abcdb07b83ed4bb64a17286af607d1cc7d1904342857cedf447ae41c4,772a5a71edf99ee71bf38b328a1de40230a400943737527ce2c8a3dc0818f94f,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0008.png,206,207,2,2,False,False,5a86fb398873fddf68b24c423ab9861c198f7af2e5a761dd7a8072bb36c776bb,abbbda5dda8113b9608e5693915477da1fe29de805fc43e286997c84dad72114,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0009.png,174,173,2,2,False,False,f1dc5b811d0dc70acaf0652df8ba583a3c48cfba3b4f86c7d2509b0828c77e06,af1cc80d5f4af614f2e42cddabc90f2e0927b56ee7af3029cab699ffd085e674,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0012.png,112,111,2,2,False,False,48b72f3bae4d9be819fdd90c69f64e03e15d96ee335301e6bcd40ff67b4dc53e,4043ca011f60bc5a074cddc4cd7d6f344ed933aa54eee3e360432c8ca64e0234,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0013.png,90,90,2,2,True,False,b16d7869be40b5695345d27e033a224ee1b4be1ebbd0661897622669de2becc5,7251de47c4423452d0c73d2831ff4f3532ef49ea62a5f1aaab8f6971993b8974,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0015.png,86,85,2,2,False,False,8203c4fa3baac5319af011925a71a15587e2a2d46801886082f999bfb53648b0,d1ae70b24def763f67b3b78fc1130396ea9854dc99e828f79991eba36eb03bfa,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0016.png,68,67,2,2,False,False,2e1fd7d375c8e59ad818a972bdd1e35a622a90332914cf7cf4dac9999fe88358,77e1f99bea23727abfc8b0763b6ba3e29fddde42bff9cb2475b677c01fd2a62f,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0017.png,84,83,2,2,False,False,41f88c7f6d209e4e44fe305a2f196a48b4c76fdc4d9094c6549dbe9dba613a8a,d0debd2c2582a1f8f6c8a7815677f49b50b8725e68f4f68676bfdf479e453aa0,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0019.png,84,85,2,2,False,False,65b56fe2f0f1db2ad4d74d6a953fb0293e7a0023ae95b5640a8d2bdd0b30ca78,bf250fc3b5814f9b5ffe46c9bd55de03c16ad88246f338c4d366a70778f3bd33,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0021.png,80,79,2,2,False,False,14043439f17b4fcb00c90c6da92d4674019b6959ebe8c221fe8ac520b089901c,356d871c82439d3b1368f42aa89527c706b7d4e0c1cbc45ff058d9c08eb985a7,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0022.png,59,60,2,2,False,False,b21bb651d32e9646d286cb2834b04f2d9bd1e6268232be8f20d32bfa8bc75008,5de8f46cff9ea7022eef3afe7efcf2455b5777e9ba22c7bb2e1bdfc1f3cde23f,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0026.png,63,63,2,2,True,False,ee8dfdadb01454daffa0ed54a9ac23685f65ca491faaa1d7456c425339cce61d,a88173e0cee6b099c6c6b926eedd01dbec569e2b6581b12111f9808fa52bf542,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0027.png,56,54,2,2,False,False,99beacc118a59edfffae5746e461e6638dd094fb1cfc07285e938261ffee913f,1f61860bb026eed1b4b3ab9dd1cefebf78b7d2fa457ed913eb059282cd3fcae5,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0029.png,54,55,2,2,False,False,4b1784b2085a729fa49bd52df354a0d1eae82e37125434b52e4f017b407489b8,3c34ade32b735b1e6d86da455e4e49215e1d73e4af4c2583f694aa6120cda5e4,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0030.png,40,41,2,2,False,False,0e1943270f1efe8e6341e0cc6ae6418e07253a1ef48df6df19cc899b4f69c85a,103d2225ae18732838b757ab721693c3c24c22d0d57a95fef2b752f714ec961c,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0031.png,33,32,2,2,False,False,083d6dcee697ddb671b15b852c6cd5cd8898f7867283d7bdf6c373b78f138477,66f9ad85e41f260b01b26ae6af39f2b5fa3b83d2202a19b26c0f750d1d0fb320,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0032.png,24,25,2,2,False,False,315f973f6d45e0632763b6d13c711f3153895a5b58c81d6856b17b3180939adb,49c768197fc81b2bb37df5d11f3234fff0bb7bbeac1de21916c6bf252ba78167,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0033.png,17,18,2,2,False,False,606dc2a1963c314c08a6153e2929b7d31d99289fdc3520ed2b43971dee95964d,246172df7d98210897158b59c1e953d38d693dc0cd230df92abafb6b3e3640e6,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0036.png,32,30,2,2,False,False,27a63cd2ef37ee7aff9fedb405fad0a2e9eae4c963d5419360f31ea7d0f8317e,03fc5a67451543b9a0e90d6f8f760593b06a7411b903f23e9e4775ee43984935,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0038.png,33,32,2,2,False,False,0d49ec93e8f69642ba7d2b277c3fddcd56c5fe5be64f61ba7ee7dcaf0e870655,42203ed79b389901dfdde6044b6bb48e9ebd1cb9a9aabdb0ef0c6a45b495db4a,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0043.png,17,18,2,2,False,False,fe4ecedb13be7edb02e84890369e48a734d3e7eed3c03de2f0c1c51250c6d238,13797ad4db368c2242e45904506a986c5fac4b2b76dfdd95fbfd8d520e5a3d94,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0045.png,21,20,2,2,False,False,2188b2af433374ed0aa1fbb3cddde3ef922b99552f3080ff9e27824677c958b5,571009be9905c9b7baf94e5da811b2c69aef4cf4c1a8a12020fcf9affb11fc88,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0047.png,23,22,2,2,False,False,bf90f625bf7e13e108a39e284e03d38edacbf9647693d903651e48a280977b61,5b364f28a161a8ced1b8ddd8ad3fa53552f671590910c1b2f23354917868d39a,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0053.png,48,48,2,2,True,False,f3026110c2072277f9c90331d0455587357c50cb8e35315f4163a99fc8dd153a,827473f318a5a177de66fa00dcce16883cae241b1bbb74a4281231037f359eb6,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0055.png,41,41,2,2,True,False,a10ed21df659d3f9be6bdee30491cc0b47358094d1d011b15312428519ba74b3,9f188592376cba45b85f2228fe07b5f338ce93f1566cebf73e696ba9960ec337,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0056.png,41,42,2,2,False,False,09aeac3acd96f012b8cd297d29b8b98d03471024a173ea96c90d29a9da82313b,7595664b2eb4133c32139445db399301cd2e955da3272699b7c2025e2248b4ca,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0059.png,43,44,2,2,False,False,9d9053fe76bcfc15b5899746442fa054102c655faf9bff4933a89cb5cdaf6cd6,a1015916165dd5e3529b6169f9b7a3e8a49921cc56060e9989175a5d1d767db0,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0061.png,41,40,2,2,False,False,2fefe7302126eec0a84f9398cf5ddc0fa2d8636e46d05fa87a0f4bb090a4e545,30ef452d1d3d6b7aab4354dd5414fac4a64c762a3d7a5bbc2f0fcaa6360c58b3,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0063.png,45,45,2,2,True,False,ec2fe91603517e92b1ac7f8d21feb3f161205e9b7e535f442bf4b02bc680675f,2a435d1d9fe78d7220e70ada5cdf4d719e74a8c34b26d257097756d46df5eea1,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0064.png,47,47,2,2,True,False,9feef94a116dbe57eeee6bd325424d3511fd8d2b65f0ce365ec7dadb45efd943,26336f35eafe446280a7072c275313cc0576a9427ab6b9403e6feaf3cba26cc4,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0066.png,42,42,2,2,True,False,fd08151632f89173d30d1ce490df61dd4de1ad151af261291d921ec87172fac0,1fc0fa2968578ed25e1c9b447b7fd91e618acf78bc88179e31e4c813239c3d1b,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0068.png,42,41,2,2,False,False,5bb6c3a51dd66b9f03cb9f604fdae91d90131a779cba1fe53fa856b836356d99,975be60853a280da0cc4f07144ecb73597c8f99e4979a237d00de41143e30b70,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0070.png,28,28,2,2,True,False,82eb68442d8269972317ba7a7ff24d1a11de8311e0e3a775273f17a0439758c0,2941bd52477de9555a59373ee65000c3d1847e02e9ebf640c9a47c2f0eca7510,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0071.png,26,27,2,2,False,False,3958ff29ebad9e7690a0834130bbc9e4838aca4261292c8073124dd460474c12,3b37f8b704b446f276f2b0676d588dc58bfa53a86eb8e5e9d3b9ae6d450873b3,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0076.png,35,34,2,2,False,False,d904ddf15cfd5788d46289749a22510c9be82a045fd01c0ec0d7b88ca7926a7b,3fa98f3fa260dda19d77bf0f5cd2a568c602ddcc60bc02566b44499bda0f4869,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0078.png,29,31,2,2,False,False,9fc564d2f361c6f8be4094527f52710177ccc52a80585b470f6b07669ecd4cb9,47456c50d86a3fe19269a53c7b5862cc03d0a1ead6384fe19adf946a474fe939,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0084.png,27,28,2,2,False,False,5ef5eb27d42709b99adeda2c9a0c6efe721c76983d4a1b9802ac002efcf05785,0df42e7fa1f29fe15559d4993cde92284305007494b8c101c2e274b294a90afd,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0105.png,23,23,2,2,True,False,7229bd3492ec152026a531f3619445d389b93338bbc7bb2817ae0a9deb479976,15bd5be0fdd2905734bdae996bdf8d474e5aa5db850cc3aa18929bf9b8f7e5e3,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0106.png,22,23,2,2,False,False,41a7f1288094506f596a2385c2bbf10ad9175ecbf5ec16fdbd937e7e06713a87,ee5efd276960b97209b6367c8f35be5d09bbfc43c74b7ec5e8dd4b8c95c36a92,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0107.png,20,19,2,2,False,False,dac74d15b01d73038742d332d88e82f20ba1ecd81e085155109970e533f7df4f,d426bc2bb9e629648fd828c8647eb54d1620c8ee60674f7897039b3ca380fd3b,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0108.png,37,38,2,2,False,False,0a09d2894f7955f19e97e55c313f1d73f4f9aeff3d6f820adf7062b2c8576689,92d607e9da998b27f9c4fd16b6e9e73bf3de59e9f0ef8c0587fc9a12c4c41e55,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0109.png,25,24,2,2,False,False,19aed6b9cfd890740bae6ec611d2ca42c2748d32a59546c03d4024056af28467,59be180aa8eb5ee5bcbeaa8349eb4b02bb853c58d26097a3adbddf8c926baedc,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0110.png,30,30,2,2,True,False,ab5e43a88f27f6e3475f13685f65ca0b8985f7ff930841ad0084ab2966cee012,f85df58cd78e79a235ba964ea9de64db7060ba37adeea7c60bf346fea5dadfc4,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0111.png,27,26,2,2,False,False,90e076c010b7afa20e083b61737436639574b66028b386e0896f243e26fe3a48,ec66aeaaf7cf9cddc3ee7da57e5932e1bd50b302743ec40127d0504dc565e665,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0113.png,26,26,2,2,True,False,07c8b17bfc510b6dee109993fb73b7273ed2ea642b8586d3295acb7d12d65164,18ba1f4e37d5bf3bcf42eda63c853f0799233fb5e16732ddbeaec22406e83b92,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0116.png,24,25,2,2,False,False,d40df7cd17cfa4dcec2e356f6b876d22910b8185b07c3b8ab91ae0c97dda41be,0d1d6f83366c9dff01015e5e5afe08815cb3ef60cb3a770bade9b3bfdac15d75,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0117.png,24,24,2,2,True,False,a666eae622ecf021ca0d218c362ed2f73a26fcb1947d97fd245029af0e2abcd4,cc90bfbea60f5055c3dcc65b803bf3a4feeb3be9f10819dbce2bb2240ad739db,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0121.png,16,17,2,2,False,False,5c75a4ec43d6a870b7d9764efd85e7001388941481ae3ff2bd82387139146188,a40a2cf0492d4740bc5ad4d09bdc2b6e9edc273f675bb981a32cf57fcf8250c5,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0124.png,16,15,2,2,False,False,3b432d53c42c420e78fb7b03c2188bf0eeb10509c810e8d1bf5093d05db8d6fa,59eec7e1955284ac9ee7e51aa2d954e32dbc955ef922da718d78a65e7487d599,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0127.png,20,20,2,2,True,False,44ff2738d687251926bec469e99d96b9040c0f8a903fd2be3642049bd93ee8d7,5e39f84f3d304e3e0f25050e5aa0647309a2c133548ba5347d0ea9f2ddd62455,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0128.png,19,20,2,2,False,False,52bdcbc99da1748572e3ba6a820d27c04bcead10664c554ae89a982945a0db36,13c037dd77aef718f827fa6d1f540856aff75d19eb8c7bf28c003858f1b88249,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0129.png,24,27,2,2,False,False,a31e92adce2b14682df16322c76c4fc1a7b6dd2cd51766ac29863c2c3da29dd4,9fa43988683f13499f668e298a1dd4ba9f5660e3db1886b3168fd8d5071eaa0c,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0130.png,28,29,2,2,False,False,68facc366cb0178846b652ef56223b82ecad14ce9bc106bc5beaa6a7a4e1ef19,648ae6647c669b4a6ba004dcc81fc40689e822369d59a1ccba492d9d23586f0b,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0131.png,27,28,2,2,False,False,1b1eecbca5d587cbd45184c84af1c26ff2b8e5fe994841f13cc5d7686b97611a,237b3d3555fbaaef6382b66502eff7edf72a54a2cf070aed0ec1bbc6d779c294,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0135.png,26,25,2,2,False,False,557ab95b32ca13e7ebffac824fe6f8bee028ad66e465b4a0b4f8d73cee3e2dd1,08ef035289ebcbba4089e0d8ab2e7a507ea30826a39fe63822cf11452269731e,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0137.png,31,30,2,2,False,False,c51ad04d5a6a4d6496158d3ddeed396b5222f2858af71749c6b2709e2849de5c,a75194ef3f54ce8c220365bc0124b5a80f6a06cf140eaa8215bf1304083eb320,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0138.png,32,32,2,2,True,False,8d6867f4019635a2ac2af1be0477485cab3bfeb545dbdf97b527a681ea98101c,cb37bc53f297bbd3591d7295ddd6a73083892f23f4cbcc2bde4da13b4267d364,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0139.png,28,27,2,2,False,False,27aad6bc28451f1dd76be03a50ce354d080dbb595ac1352346bee84c54e17bd4,e6f6d2455dd0e80f4608f0b899fc797c33fd3ae1de778bccedc1d432ad2c4df7,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0144.png,18,20,2,2,False,False,2761f4a207ee595dd81014d32614758d8b586805c1727cbd4b36bca52108f061,0f43c793861ad1ffdc4d070b80a20527cb5318f0013eb8fdef33eb4d6d229536,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0148.png,23,22,2,2,False,False,2ed40dc3dd2a2350d3ed16dbbf106e488410292b925441796906373a12966440,7345e7f045787166af22c839038031b8b23a326e7d91552a4b883018b316bd27,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0150.png,17,18,2,2,False,False,3cd92063e6d62f315bb9d0592a2cc650438bcfefcb15600f86b6052ab22f1d9a,920b1d12fcadcbcc0923798325f4a3adb540dd8dffbc2db6b22cae14286965aa,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0155.png,18,18,2,2,True,False,cbc5b6764166b83ea77b2ff2824a43a9aa4966d1c376fc91859c20526f96b12e,f039bc553c21feb71cbfee0486b9bd0e61242ce9f64505f6a5888a6e5701921f,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0159.png,22,21,2,2,False,False,3148888edcc88f80551909874069a3e65c9aa45c9753d37c855b9abd3857b702,df66ea10aca5a62d483bd44da47bf0b16c14e90f05def6aeceb3f5d7a93f18dd,legacy_config=None;wizard_config=None
matches,frame_0005.png|frame_0161.png,21,20,2,2,False,False,cdad6feff8ffc09a2aed0a37c09d9f150a737c78a28825224653ab17f551aec6,4f31ec9de3fa4848e203ceae4430a1857bea067eab2070a1d420276b880afc58,legacy_config=None;wizard_config=None
